start_idx,offset_min,current_soc_kwh,first_step_h,optimal_power_kw,optimal_mode,step0_power_kw,step0_mode,step1_power_kw,step1_mode,shadow_price,is_partial_step0,start_time
3,27,0.3664,0.55,0.0,idle,0.0,idle,0.0,idle,0.2388,True,2026-03-20T09:00:00+00:00
3,27,0.4164,0.55,0.0,idle,0.0,idle,0.0,idle,0.2863,True,2026-03-20T09:00:00+00:00
3,27,0.4664,0.55,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T09:00:00+00:00
3,27,0.5164,0.55,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T09:00:00+00:00
3,27,0.5664,0.55,0.0,idle,0.0,idle,0.0,idle,0.1839,True,2026-03-20T09:00:00+00:00
3,27,0.6164,0.55,0.0,idle,0.0,idle,0.0,idle,0.269,True,2026-03-20T09:00:00+00:00
3,27,0.6664,0.55,0.0,idle,0.0,idle,0.0,idle,0.2138,True,2026-03-20T09:00:00+00:00
3,42,0.2664,0.3,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T09:00:00+00:00
3,42,0.3164,0.3,0.0,idle,0.0,idle,0.0,idle,0.2703,True,2026-03-20T09:00:00+00:00
3,42,0.3664,0.3,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T09:00:00+00:00
3,42,0.4164,0.3,0.0,idle,0.0,idle,0.0,idle,0.1839,True,2026-03-20T09:00:00+00:00
3,42,0.4664,0.3,0.0,idle,0.0,idle,0.0,idle,0.2792,True,2026-03-20T09:00:00+00:00
3,42,0.5164,0.3,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T09:00:00+00:00
3,42,0.5664,0.3,0.0,idle,0.0,idle,0.0,idle,0.1839,True,2026-03-20T09:00:00+00:00
3,42,0.6164,0.3,0.0,idle,0.0,idle,0.0,idle,0.269,True,2026-03-20T09:00:00+00:00
3,42,0.6664,0.3,0.0,idle,0.0,idle,0.0,idle,0.2703,True,2026-03-20T09:00:00+00:00
3,57,0.2664,0.05,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T09:00:00+00:00
3,57,0.3164,0.05,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T09:00:00+00:00
3,57,0.3664,0.05,0.0,idle,0.0,idle,0.0,idle,0.2082,True,2026-03-20T09:00:00+00:00
3,57,0.4164,0.05,0.0,idle,0.0,idle,0.0,idle,0.2448,True,2026-03-20T09:00:00+00:00
3,57,0.4664,0.05,0.0,idle,0.0,idle,0.0,idle,0.27,True,2026-03-20T09:00:00+00:00
3,57,0.5164,0.05,0.0,idle,0.0,idle,0.0,idle,0.2342,True,2026-03-20T09:00:00+00:00
3,57,0.5664,0.05,0.0,idle,0.0,idle,0.0,idle,0.2346,True,2026-03-20T09:00:00+00:00
3,57,0.6164,0.05,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T09:00:00+00:00
3,57,0.6664,0.05,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T09:00:00+00:00
4,0,0.2664,1.0,0.0,idle,0.0,idle,0.8,charging,0.2805,False,2026-03-20T10:00:00+00:00
4,0,0.3164,1.0,0.0,idle,0.0,idle,0.8,charging,0.2138,False,2026-03-20T10:00:00+00:00
4,0,0.3664,1.0,0.0,idle,0.0,idle,0.8,charging,0.2257,False,2026-03-20T10:00:00+00:00
4,0,0.4164,1.0,0.0,idle,0.0,idle,0.6,charging,0.2993,False,2026-03-20T10:00:00+00:00
4,0,0.4664,1.0,0.0,idle,0.0,idle,0.6,charging,0.2805,False,2026-03-20T10:00:00+00:00
4,0,0.5164,1.0,0.0,idle,0.0,idle,0.6,charging,0.2859,False,2026-03-20T10:00:00+00:00
4,0,0.5664,1.0,0.0,idle,0.0,idle,0.5,charging,0.1839,False,2026-03-20T10:00:00+00:00
4,0,0.6164,1.0,0.0,idle,0.0,idle,0.4,charging,0.269,False,2026-03-20T10:00:00+00:00
4,0,0.6664,1.0,0.0,idle,0.0,idle,0.4,charging,0.2138,False,2026-03-20T10:00:00+00:00
4,3,0.2664,0.95,0.0,idle,0.0,idle,0.8,charging,0.2805,False,2026-03-20T10:00:00+00:00
4,3,0.3164,0.95,0.0,idle,0.0,idle,0.8,charging,0.2138,False,2026-03-20T10:00:00+00:00
4,3,0.3664,0.95,0.0,idle,0.0,idle,0.8,charging,0.2257,False,2026-03-20T10:00:00+00:00
4,3,0.4164,0.95,0.0,idle,0.0,idle,0.6,charging,0.2993,False,2026-03-20T10:00:00+00:00
4,3,0.4664,0.95,0.0,idle,0.0,idle,0.6,charging,0.2805,False,2026-03-20T10:00:00+00:00
4,3,0.5164,0.95,0.0,idle,0.0,idle,0.6,charging,0.2859,False,2026-03-20T10:00:00+00:00
4,3,0.5664,0.95,0.0,idle,0.0,idle,0.5,charging,0.1839,False,2026-03-20T10:00:00+00:00
4,3,0.6164,0.95,0.0,idle,0.0,idle,0.4,charging,0.269,False,2026-03-20T10:00:00+00:00
4,3,0.6664,0.95,0.0,idle,0.0,idle,0.4,charging,0.2138,False,2026-03-20T10:00:00+00:00
4,12,0.2664,0.8,0.6,charging,0.2,charging,0.6,charging,0.3783,True,2026-03-20T10:00:00+00:00
4,12,0.3164,0.8,0.8,charging,0.0,idle,0.8,charging,0.2201,True,2026-03-20T10:00:00+00:00
4,12,0.3664,0.8,0.8,charging,0.0,idle,0.8,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,12,0.4164,0.8,0.6,charging,0.1,charging,0.6,charging,0.1839,True,2026-03-20T10:00:00+00:00
4,12,0.4664,0.8,0.6,charging,0.1,charging,0.6,charging,0.2763,True,2026-03-20T10:00:00+00:00
4,12,0.5164,0.8,0.4,charging,0.2,charging,0.4,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,12,0.5664,0.8,0.4,charging,0.2,charging,0.4,charging,0.2201,True,2026-03-20T10:00:00+00:00
4,12,0.6164,0.8,0.2,charging,0.2,charging,0.2,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,12,0.6664,0.8,0.4,charging,0.0,idle,0.4,charging,0.2201,True,2026-03-20T10:00:00+00:00
4,15,0.2664,0.75,0.8,charging,0.1,charging,0.8,charging,0.4247,True,2026-03-20T10:00:00+00:00
4,15,0.3164,0.75,0.8,charging,0.0,idle,0.8,charging,0.1839,True,2026-03-20T10:00:00+00:00
4,15,0.3664,0.75,0.8,charging,0.0,idle,0.8,charging,0.269,True,2026-03-20T10:00:00+00:00
4,15,0.4164,0.75,0.6,charging,0.1,charging,0.6,charging,0.2138,True,2026-03-20T10:00:00+00:00
4,15,0.4664,0.75,0.6,charging,0.1,charging,0.6,charging,0.2762,True,2026-03-20T10:00:00+00:00
4,15,0.5164,0.75,0.4,charging,0.1,charging,0.4,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,15,0.5664,0.75,0.4,charging,0.1,charging,0.4,charging,0.2434,True,2026-03-20T10:00:00+00:00
4,15,0.6164,0.75,0.4,charging,0.1,charging,0.4,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,15,0.6664,0.75,0.4,charging,0.0,idle,0.4,charging,0.1839,True,2026-03-20T10:00:00+00:00
4,27,0.2664,0.55,0.8,charging,0.2,charging,0.8,charging,0.2193,True,2026-03-20T10:00:00+00:00
4,27,0.3164,0.55,0.8,charging,0.1,charging,0.8,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.3664,0.55,0.8,charging,0.0,idle,0.8,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.4164,0.55,0.4,charging,0.6,charging,0.4,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.4664,0.55,0.4,charging,0.5,charging,0.4,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.5164,0.55,0.4,charging,0.4,charging,0.4,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.5664,0.55,0.4,charging,0.3,charging,0.4,charging,0.2193,True,2026-03-20T10:00:00+00:00
4,27,0.6164,0.55,0.4,charging,0.2,charging,0.4,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,27,0.6664,0.55,0.4,charging,0.1,charging,0.4,charging,0.2565,True,2026-03-20T10:00:00+00:00
4,42,0.2664,0.3,0.8,charging,0.4,charging,0.8,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,42,0.3164,0.3,0.8,charging,0.2,charging,0.8,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,42,0.3664,0.3,0.8,charging,0.0,idle,0.8,charging,0.2538,True,2026-03-20T10:00:00+00:00
4,42,0.4164,0.3,0.4,charging,1.1,charging,0.4,charging,0.2056,True,2026-03-20T10:00:00+00:00
4,42,0.4664,0.3,0.6,charging,0.3,charging,0.6,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,42,0.5164,0.3,0.6,charging,0.1,charging,0.6,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,42,0.5664,0.3,0.6,charging,0.0,idle,0.6,charging,0.2193,True,2026-03-20T10:00:00+00:00
4,42,0.6164,0.3,0.4,charging,0.4,charging,0.4,charging,0.2401,True,2026-03-20T10:00:00+00:00
4,42,0.6664,0.3,0.4,charging,0.2,charging,0.4,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,57,0.2664,0.05,0.8,charging,0.9,charging,0.8,charging,0.2798,True,2026-03-20T10:00:00+00:00
4,57,0.3164,0.05,0.8,charging,0.9,charging,0.8,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,57,0.3664,0.05,0.8,charging,0.0,idle,0.8,charging,0.1839,True,2026-03-20T10:00:00+00:00
4,57,0.4164,0.05,0.6,charging,0.9,charging,0.6,charging,0.2694,True,2026-03-20T10:00:00+00:00
4,57,0.4664,0.05,0.6,charging,0.3,charging,0.6,charging,0.2859,True,2026-03-20T10:00:00+00:00
4,57,0.5164,0.05,0.6,charging,0.3,charging,0.6,charging,0.2099,True,2026-03-20T10:00:00+00:00
4,57,0.5664,0.05,0.4,charging,0.3,charging,0.4,charging,0.2431,True,2026-03-20T10:00:00+00:00
4,57,0.6164,0.05,0.4,charging,0.9,charging,0.4,charging,0.2802,True,2026-03-20T10:00:00+00:00
4,57,0.6664,0.05,0.4,charging,0.9,charging,0.4,charging,0.2859,True,2026-03-20T10:00:00+00:00
5,0,0.2664,1.0,0.8,charging,0.8,charging,1.2,charging,0.2805,False,2026-03-20T11:00:00+00:00
5,0,0.3164,1.0,0.8,charging,0.8,charging,1.2,charging,0.2138,False,2026-03-20T11:00:00+00:00
5,0,0.3664,1.0,0.8,charging,0.8,charging,1.2,charging,0.2257,False,2026-03-20T11:00:00+00:00
5,0,0.4164,1.0,0.6,charging,0.6,charging,1.2,charging,0.2993,False,2026-03-20T11:00:00+00:00
5,0,0.4664,1.0,0.6,charging,0.6,charging,1.2,charging,0.2805,False,2026-03-20T11:00:00+00:00
5,0,0.5164,1.0,0.6,charging,0.6,charging,1.2,charging,0.2859,False,2026-03-20T11:00:00+00:00
5,0,0.5664,1.0,0.5,charging,0.5,charging,1.2,charging,0.1839,False,2026-03-20T11:00:00+00:00
5,0,0.6164,1.0,0.4,charging,0.4,charging,1.2,charging,0.269,False,2026-03-20T11:00:00+00:00
5,0,0.6664,1.0,0.4,charging,0.4,charging,1.2,charging,0.2138,False,2026-03-20T11:00:00+00:00
5,3,0.2664,0.95,0.8,charging,0.8,charging,1.2,charging,0.2576,False,2026-03-20T11:00:00+00:00
5,3,0.3164,0.95,0.9,charging,0.9,charging,1.2,charging,0.2805,False,2026-03-20T11:00:00+00:00
5,3,0.3664,0.95,1.2,charging,1.2,charging,0.8,charging,0.2859,False,2026-03-20T11:00:00+00:00
5,3,0.4164,0.95,1.2,charging,1.2,charging,0.8,charging,0.179,False,2026-03-20T11:00:00+00:00
5,3,0.4664,0.95,0.8,charging,0.8,charging,1.0,charging,0.2776,False,2026-03-20T11:00:00+00:00
5,3,0.5164,0.95,0.8,charging,0.8,charging,1.0,charging,0.2296,False,2026-03-20T11:00:00+00:00
5,3,0.5664,0.95,0.8,charging,0.8,charging,1.0,charging,0.2805,False,2026-03-20T11:00:00+00:00
5,3,0.6164,0.95,0.8,charging,0.8,charging,0.8,charging,0.2859,False,2026-03-20T11:00:00+00:00
5,3,0.6664,0.95,0.9,charging,0.9,charging,0.8,charging,0.2099,False,2026-03-20T11:00:00+00:00
5,12,0.2664,0.8,1.2,charging,1.1,charging,1.2,charging,0.4247,True,2026-03-20T11:00:00+00:00
5,12,0.3164,0.8,1.2,charging,1.0,charging,1.2,charging,0.179,True,2026-03-20T11:00:00+00:00
5,12,0.3664,0.8,1.2,charging,1.0,charging,1.2,charging,0.269,True,2026-03-20T11:00:00+00:00
5,12,0.4164,0.8,1.0,charging,1.1,charging,1.0,charging,0.2633,True,2026-03-20T11:00:00+00:00
5,12,0.4664,0.8,1.0,charging,1.1,charging,1.0,charging,0.269,True,2026-03-20T11:00:00+00:00
5,12,0.5164,0.8,1.2,charging,0.7,charging,1.2,charging,0.2455,True,2026-03-20T11:00:00+00:00
5,12,0.5664,0.8,1.2,charging,0.7,charging,1.2,charging,0.2464,True,2026-03-20T11:00:00+00:00
5,12,0.6164,0.8,1.0,charging,0.7,charging,1.0,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,12,0.6664,0.8,1.0,charging,0.7,charging,1.0,charging,0.2367,True,2026-03-20T11:00:00+00:00
5,15,0.2664,0.75,1.2,charging,1.1,charging,1.2,charging,0.2805,True,2026-03-20T11:00:00+00:00
5,15,0.3164,0.75,1.2,charging,1.1,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,15,0.3664,0.75,1.2,charging,0.9,charging,1.2,charging,0.2332,True,2026-03-20T11:00:00+00:00
5,15,0.4164,0.75,1.2,charging,0.9,charging,1.2,charging,0.2149,True,2026-03-20T11:00:00+00:00
5,15,0.4664,0.75,1.2,charging,0.9,charging,1.2,charging,0.255,True,2026-03-20T11:00:00+00:00
5,15,0.5164,0.75,1.0,charging,1.1,charging,1.0,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,15,0.5664,0.75,1.0,charging,0.9,charging,1.0,charging,0.2587,True,2026-03-20T11:00:00+00:00
5,15,0.6164,0.75,1.2,charging,0.6,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,15,0.6664,0.75,1.2,charging,0.6,charging,1.2,charging,0.2149,True,2026-03-20T11:00:00+00:00
5,27,0.2664,0.55,1.2,charging,1.2,charging,1.2,charging,0.203,True,2026-03-20T11:00:00+00:00
5,27,0.3164,0.55,1.2,charging,1.2,charging,1.2,charging,0.242,True,2026-03-20T11:00:00+00:00
5,27,0.3664,0.55,1.2,charging,1.2,charging,1.2,charging,0.3428,True,2026-03-20T11:00:00+00:00
5,27,0.4164,0.55,1.2,charging,1.2,charging,1.2,charging,0.2805,True,2026-03-20T11:00:00+00:00
5,27,0.4664,0.55,1.2,charging,1.1,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,27,0.5164,0.55,1.2,charging,0.6,charging,1.2,charging,0.2418,True,2026-03-20T11:00:00+00:00
5,27,0.5664,0.55,1.0,charging,1.2,charging,1.0,charging,0.242,True,2026-03-20T11:00:00+00:00
5,27,0.6164,0.55,1.0,charging,1.2,charging,1.0,charging,0.2716,True,2026-03-20T11:00:00+00:00
5,27,0.6664,0.55,1.2,charging,0.6,charging,1.2,charging,0.269,True,2026-03-20T11:00:00+00:00
5,42,0.2664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2637,True,2026-03-20T11:00:00+00:00
5,42,0.3164,0.3,1.2,charging,1.2,charging,1.2,charging,0.2774,True,2026-03-20T11:00:00+00:00
5,42,0.3664,0.3,1.2,charging,1.1,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,42,0.4164,0.3,1.2,charging,1.1,charging,1.2,charging,0.2716,True,2026-03-20T11:00:00+00:00
5,42,0.4664,0.3,1.2,charging,1.1,charging,1.2,charging,0.269,True,2026-03-20T11:00:00+00:00
5,42,0.5164,0.3,1.2,charging,1.2,charging,1.2,charging,0.2721,True,2026-03-20T11:00:00+00:00
5,42,0.5664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,42,0.6164,0.3,1.2,charging,1.2,charging,1.2,charging,0.2716,True,2026-03-20T11:00:00+00:00
5,42,0.6664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2774,True,2026-03-20T11:00:00+00:00
5,57,0.2664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2637,True,2026-03-20T11:00:00+00:00
5,57,0.3164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,57,0.3664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2716,True,2026-03-20T11:00:00+00:00
5,57,0.4164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2774,True,2026-03-20T11:00:00+00:00
5,57,0.4664,0.05,1.2,charging,0.3,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
5,57,0.5164,0.05,1.2,charging,0.3,charging,1.2,charging,0.2716,True,2026-03-20T11:00:00+00:00
5,57,0.5664,0.05,1.2,charging,0.3,charging,1.2,charging,0.269,True,2026-03-20T11:00:00+00:00
5,57,0.6164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2721,True,2026-03-20T11:00:00+00:00
5,57,0.6664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2859,True,2026-03-20T11:00:00+00:00
6,0,0.2664,1.0,1.2,charging,1.2,charging,0.8,charging,0.2805,False,2026-03-20T12:00:00+00:00
6,0,0.3164,1.0,1.2,charging,1.2,charging,0.8,charging,0.2144,False,2026-03-20T12:00:00+00:00
6,0,0.3664,1.0,1.2,charging,1.2,charging,0.8,charging,0.269,False,2026-03-20T12:00:00+00:00
6,0,0.4164,1.0,1.2,charging,1.2,charging,0.6,charging,0.3432,False,2026-03-20T12:00:00+00:00
6,0,0.4664,1.0,1.2,charging,1.2,charging,0.6,charging,0.2805,False,2026-03-20T12:00:00+00:00
6,0,0.5164,1.0,1.2,charging,1.2,charging,0.5,charging,0.2859,False,2026-03-20T12:00:00+00:00
6,0,0.5664,1.0,1.2,charging,1.2,charging,0.5,charging,0.2716,False,2026-03-20T12:00:00+00:00
6,0,0.6164,1.0,1.2,charging,1.2,charging,0.4,charging,0.269,False,2026-03-20T12:00:00+00:00
6,0,0.6664,1.0,1.2,charging,1.2,charging,0.4,charging,0.2144,False,2026-03-20T12:00:00+00:00
6,3,0.2664,0.95,1.2,charging,1.2,charging,0.9,charging,0.4287,False,2026-03-20T12:00:00+00:00
6,3,0.3164,0.95,1.2,charging,1.2,charging,0.8,charging,0.269,False,2026-03-20T12:00:00+00:00
6,3,0.3664,0.95,1.2,charging,1.2,charging,0.8,charging,0.2144,False,2026-03-20T12:00:00+00:00
6,3,0.4164,0.95,1.2,charging,1.2,charging,0.8,charging,0.269,False,2026-03-20T12:00:00+00:00
6,3,0.4664,0.95,1.2,charging,1.2,charging,0.6,charging,0.3432,False,2026-03-20T12:00:00+00:00
6,3,0.5164,0.95,1.2,charging,1.2,charging,0.6,charging,0.2805,False,2026-03-20T12:00:00+00:00
6,3,0.5664,0.95,1.2,charging,1.2,charging,0.5,charging,0.2859,False,2026-03-20T12:00:00+00:00
6,3,0.6164,0.95,1.2,charging,1.2,charging,0.5,charging,0.2716,False,2026-03-20T12:00:00+00:00
6,3,0.6664,0.95,1.2,charging,1.2,charging,0.4,charging,0.269,False,2026-03-20T12:00:00+00:00
6,12,0.2664,0.8,1.1,charging,1.1,charging,1.1,charging,0.4236,True,2026-03-20T12:00:00+00:00
6,12,0.3164,0.8,1.2,charging,1.0,charging,1.2,charging,0.2716,True,2026-03-20T12:00:00+00:00
6,12,0.3664,0.8,1.0,charging,1.1,charging,1.0,charging,0.269,True,2026-03-20T12:00:00+00:00
6,12,0.4164,0.8,1.0,charging,1.1,charging,1.0,charging,0.2144,True,2026-03-20T12:00:00+00:00
6,12,0.4664,0.8,1.0,charging,1.1,charging,1.0,charging,0.2756,True,2026-03-20T12:00:00+00:00
6,12,0.5164,0.8,0.8,charging,1.1,charging,0.8,charging,0.3366,True,2026-03-20T12:00:00+00:00
6,12,0.5664,0.8,0.8,charging,1.1,charging,0.8,charging,0.2805,True,2026-03-20T12:00:00+00:00
6,12,0.6164,0.8,0.7,charging,1.1,charging,0.7,charging,0.2859,True,2026-03-20T12:00:00+00:00
6,12,0.6664,0.8,0.8,charging,1.0,charging,0.8,charging,0.2716,True,2026-03-20T12:00:00+00:00
6,15,0.2664,0.75,1.2,charging,1.1,charging,1.2,charging,0.2805,True,2026-03-20T12:00:00+00:00
6,15,0.3164,0.75,1.1,charging,1.1,charging,1.1,charging,0.2859,True,2026-03-20T12:00:00+00:00
6,15,0.3664,0.75,1.2,charging,0.9,charging,1.2,charging,0.2716,True,2026-03-20T12:00:00+00:00
6,15,0.4164,0.75,1.0,charging,1.1,charging,1.0,charging,0.269,True,2026-03-20T12:00:00+00:00
6,15,0.4664,0.75,1.0,charging,1.1,charging,1.0,charging,0.2144,True,2026-03-20T12:00:00+00:00
6,15,0.5164,0.75,1.0,charging,1.1,charging,1.0,charging,0.3011,True,2026-03-20T12:00:00+00:00
6,15,0.5664,0.75,0.8,charging,1.1,charging,0.8,charging,0.3111,True,2026-03-20T12:00:00+00:00
6,15,0.6164,0.75,0.8,charging,1.1,charging,0.8,charging,0.2805,True,2026-03-20T12:00:00+00:00
6,15,0.6664,0.75,0.7,charging,1.1,charging,0.7,charging,0.2859,True,2026-03-20T12:00:00+00:00
6,27,0.2664,0.55,1.2,charging,1.2,charging,1.2,charging,0.2576,True,2026-03-20T12:00:00+00:00
6,27,0.3164,0.55,1.2,charging,1.2,charging,1.2,charging,0.2805,True,2026-03-20T12:00:00+00:00
6,27,0.3664,0.55,1.2,charging,1.2,charging,1.2,charging,0.3941,True,2026-03-20T12:00:00+00:00
6,27,0.4164,0.55,1.2,charging,1.2,charging,1.2,charging,0.2805,True,2026-03-20T12:00:00+00:00
6,27,0.4664,0.55,1.2,charging,1.1,charging,1.2,charging,0.2859,True,2026-03-20T12:00:00+00:00
6,27,0.5164,0.55,1.1,charging,1.2,charging,1.1,charging,0.2716,True,2026-03-20T12:00:00+00:00
6,27,0.5664,0.55,1.0,charging,1.2,charging,1.0,charging,0.269,True,2026-03-20T12:00:00+00:00
6,27,0.6164,0.55,1.0,charging,1.2,charging,1.0,charging,0.2404,True,2026-03-20T12:00:00+00:00
6,27,0.6664,0.55,1.0,charging,1.2,charging,1.0,charging,0.243,True,2026-03-20T12:00:00+00:00
6,42,0.2664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2907,True,2026-03-20T12:00:00+00:00
6,42,0.3164,0.3,1.2,charging,1.1,charging,1.2,charging,0.2749,True,2026-03-20T12:00:00+00:00
6,42,0.3664,0.3,1.2,charging,1.2,charging,1.2,charging,0.3997,True,2026-03-20T12:00:00+00:00
6,42,0.4164,0.3,1.2,charging,1.1,charging,1.2,charging,0.2749,True,2026-03-20T12:00:00+00:00
6,42,0.4664,0.3,1.2,charging,1.2,charging,1.2,charging,0.269,True,2026-03-20T12:00:00+00:00
6,42,0.5164,0.3,1.2,charging,1.2,charging,1.2,charging,0.2824,True,2026-03-20T12:00:00+00:00
6,42,0.5664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2781,True,2026-03-20T12:00:00+00:00
6,42,0.6164,0.3,1.2,charging,1.2,charging,1.2,charging,0.3965,True,2026-03-20T12:00:00+00:00
6,42,0.6664,0.3,1.2,charging,1.2,charging,1.2,charging,0.2781,True,2026-03-20T12:00:00+00:00
6,57,0.2664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2623,True,2026-03-20T12:00:00+00:00
6,57,0.3164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2781,True,2026-03-20T12:00:00+00:00
6,57,0.3664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2859,True,2026-03-20T12:00:00+00:00
6,57,0.4164,0.05,1.2,charging,0.3,charging,1.2,charging,0.3997,True,2026-03-20T12:00:00+00:00
6,57,0.4664,0.05,1.2,charging,0.3,charging,1.2,charging,0.2749,True,2026-03-20T12:00:00+00:00
6,57,0.5164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2749,True,2026-03-20T12:00:00+00:00
6,57,0.5664,0.05,1.2,charging,0.9,charging,1.2,charging,0.2765,True,2026-03-20T12:00:00+00:00
6,57,0.6164,0.05,1.2,charging,0.9,charging,1.2,charging,0.2781,True,2026-03-20T12:00:00+00:00
6,57,0.6664,0.05,1.2,charging,0.9,charging,1.2,charging,0.3965,True,2026-03-20T12:00:00+00:00
7,0,0.2664,1.0,1.2,charging,1.2,charging,0.0,idle,0.2576,False,2026-03-20T13:00:00+00:00
7,0,0.3164,1.0,1.2,charging,1.2,charging,0.2,charging,0.2955,False,2026-03-20T13:00:00+00:00
7,0,0.3664,1.0,1.2,charging,1.2,charging,0.4,charging,0.2805,False,2026-03-20T13:00:00+00:00
7,0,0.4164,1.0,1.2,charging,1.2,charging,0.6,charging,0.2859,False,2026-03-20T13:00:00+00:00
7,0,0.4664,1.0,1.2,charging,1.2,charging,0.2,charging,0.3997,False,2026-03-20T13:00:00+00:00
7,0,0.5164,1.0,1.2,charging,1.2,charging,0.0,idle,0.2749,False,2026-03-20T13:00:00+00:00
7,0,0.5664,1.0,1.2,charging,1.2,charging,0.0,idle,0.2749,False,2026-03-20T13:00:00+00:00
7,0,0.6164,1.0,1.2,charging,1.2,charging,0.0,idle,0.2741,False,2026-03-20T13:00:00+00:00
7,0,0.6664,1.0,1.2,charging,1.2,charging,0.2,charging,0.2805,False,2026-03-20T13:00:00+00:00
7,3,0.2664,0.95,1.2,charging,1.2,charging,0.0,idle,0.2913,False,2026-03-20T13:00:00+00:00
7,3,0.3164,0.95,1.2,charging,1.2,charging,0.0,idle,0.3102,False,2026-03-20T13:00:00+00:00
7,3,0.3664,0.95,1.2,charging,1.2,charging,0.2,charging,0.2955,False,2026-03-20T13:00:00+00:00
7,3,0.4164,0.95,1.2,charging,1.2,charging,0.4,charging,0.2805,False,2026-03-20T13:00:00+00:00
7,3,0.4664,0.95,1.2,charging,1.2,charging,0.6,charging,0.2859,False,2026-03-20T13:00:00+00:00
7,3,0.5164,0.95,1.2,charging,1.2,charging,0.2,charging,0.3997,False,2026-03-20T13:00:00+00:00
7,3,0.5664,0.95,1.2,charging,1.2,charging,0.0,idle,0.2749,False,2026-03-20T13:00:00+00:00
7,3,0.6164,0.95,1.2,charging,1.2,charging,0.0,idle,0.2749,False,2026-03-20T13:00:00+00:00
7,3,0.6664,0.95,1.2,charging,1.2,charging,0.0,idle,0.2741,False,2026-03-20T13:00:00+00:00
7,12,0.2664,0.8,0.0,idle,1.1,charging,0.0,idle,0.2913,True,2026-03-20T13:00:00+00:00
7,12,0.3164,0.8,0.0,idle,1.1,charging,0.0,idle,0.2896,True,2026-03-20T13:00:00+00:00
7,12,0.3664,0.8,0.2,charging,1.1,charging,0.2,charging,0.2955,True,2026-03-20T13:00:00+00:00
7,12,0.4164,0.8,0.0,idle,1.1,charging,0.0,idle,0.3585,True,2026-03-20T13:00:00+00:00
7,12,0.4664,0.8,0.0,idle,1.1,charging,0.0,idle,0.2805,True,2026-03-20T13:00:00+00:00
7,12,0.5164,0.8,0.0,idle,1.1,charging,0.0,idle,0.3271,True,2026-03-20T13:00:00+00:00
7,12,0.5664,0.8,0.0,idle,1.1,charging,0.0,idle,0.2955,True,2026-03-20T13:00:00+00:00
7,12,0.6164,0.8,0.2,charging,1.1,charging,0.2,charging,0.2749,True,2026-03-20T13:00:00+00:00
